feature,importance
categorical__industry_description_hotelsmotels,5.8494683550491647e-05
categorical__industry_description_aircraftmaintenancerepairservicesexceptfactoryconversionfactoryoverhaulfactoryrebuilding,5.801343025986844e-05
categorical__industry_description_excavatingearthmovinglandclearingcontractors,5.6954631730983826e-05
categorical__industry_description_wholesaletiredistribution,5.6308566686964705e-05
categorical__industry_description_secondhandmerchandisestores,5.4815932902838967e-05
categorical__industry_description_farmsupplystores,5.3286817861935895e-05
categorical__industry_description_scheduledairtransportation,5.3128356399239375e-05
categorical__industry_description_excavationcontractors,5.2636731585850875e-05
categorical__industry_description_pharmaceuticalpreparationsegcapsuleslinimentsointmentstabletsmanufacturing,5.246673819142833e-05
categorical__industry_description_asphaltpavingehighwayroadstreetpublicsidewalk,5.2009986238627044e-05
categorical__industry_description_residentialcare,4.924497415981932e-05
categorical__industry_description_publicpropertymanagementservicesgovernment,4.917589077407991e-05
categorical__industry_description_collegesuniversitiesprofessionalschools,4.898772924574787e-05
categorical__industry_description_notprofit,4.830559485837034e-05
categorical__industry_description_dentallaboratories,4.807329939363985e-05
categorical__industry_description_skillednursingfacility,4.659451898757175e-05
